Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H39,Return on equity,Financial ratios,14,ANZSIC06 groups C181 and C182
2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 groups C181 and C182
2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,38,ANZSIC06 groups C181 and C182
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H01,Total income,Financial performance,1773,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H04,Sales of goods and services,Financial performance,1758,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,8,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,1689,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,11,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,7,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,59,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,150,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1457,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,5,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,331,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,321,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,74,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H24,Total assets,Financial position,1426,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H25,Current assets,Financial position,708,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,501,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,97,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,C,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H29,Other assets,Financial position,217,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,1426,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1066,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,316,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,43,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,1018100,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,42500,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H36,Current ratio,Financial ratios,224,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H37,Quick ratio,Financial ratios,122,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H39,Return on equity,Financial ratios,7,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 group C183
2016,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,75,ANZSIC06 group C183
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H01,Total income,Financial performance,1671,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,390,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,1252,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,10,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,1527,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,21,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,9,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,37,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,269,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,4,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,275,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,908,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,8,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,281,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,314,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,177,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H24,Total assets,Financial position,1495,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H25,Current assets,Financial position,853,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,306,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,70,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,8,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H29,Other assets,Financial position,336,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,1495,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,701,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,500,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,293,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,388000,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,41200,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H36,Current ratio,Financial ratios,171,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H37,Quick ratio,Financial ratios,108,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,30,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H39,Return on equity,Financial ratios,25,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H40,Return on total assets,Financial ratios,12,"ANZSIC06 groups C184, C185, and C189"
2016,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,47,"ANZSIC06 groups C184, C185, and C189"
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,3618,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,333,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,3238,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,16,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,30,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,3278,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,34,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,15,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,92,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,719,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,4,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,212,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2154,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,53,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,517,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,548,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,370,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,3541,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1554,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,750,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,131,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,18,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1236,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,3541,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1476,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1623,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,442,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,313900,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,32100,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,96,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,62,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,37,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,25,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups C191 and C192
2016,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,42,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,3618,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,333,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,3238,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,16,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,30,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,3278,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,34,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,15,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,92,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,719,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,4,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,212,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2154,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,53,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,517,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,548,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,370,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,3541,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1554,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,750,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,131,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,18,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1236,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,3541,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1476,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1623,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,442,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,313900,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,32100,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,96,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,62,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,37,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,25,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups C191 and C192
2016,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,42,ANZSIC06 groups C191 and C192
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,3393,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,390,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,2956,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,36,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,11,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,3072,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,46,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,19,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,127,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,562,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,C,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,330,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,1974,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,14,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,286,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,297,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,332,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,2806,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1112,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1122,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,185,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,52,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,571,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,2806,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1464,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,843,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,499,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,354000,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,34700,"ANZSIC06 groups C201, C202, C203, and C209"
2016,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,132,"ANZSIC06 groups C201, C202, C203, and C209"
