Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H11,Depreciation,Financial performance,107,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H12,Salaries and wages paid,Financial performance,277,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,2431,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H20,Non-operating expenses,Financial performance,305,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H21,Opening stocks,Financial performance,114,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H22,Closing stocks,Financial performance,125,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H23,Surplus before income tax,Financial performance,791,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H24,Total assets,Financial position,13674,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H25,Current assets,Financial position,1144,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H26,Fixed tangible assets,Financial position,3278,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H29,Other assets,Financial position,9252,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H30,Total equity and liabilities,Financial position,13674,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,7303,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H32,Current liabilities,Financial position,2545,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars (millions),H33,Other liabilities,Financial position,3826,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars,H34,Total income per employee count,Financial ratios,878200,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Dollars,H35,Surplus per employee count,Financial ratios,167600,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Percentage,H36,Current ratio,Financial ratios,45,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Percentage,H37,Quick ratio,Financial ratios,40,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Percentage,H39,Return on equity,Financial ratios,11,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 group A030
2013,Level 4,AA211,Forestry and Logging,Percentage,H41,Liabilities structure,Financial ratios,53,ANZSIC06 group A030
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H01,Total income,Financial performance,1322,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,1273,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,12,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H07,Non-operating income,Financial performance,37,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H08,Total expenditure,Financial performance,1219,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H09,Interest and donations,Financial performance,26,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H10,Indirect taxes,Financial performance,C,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H11,Depreciation,Financial performance,43,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H12,Salaries and wages paid,Financial performance,144,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,947,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H21,Opening stocks,Financial performance,109,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H22,Closing stocks,Financial performance,91,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H23,Surplus before income tax,Financial performance,85,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H24,Total assets,Financial position,1686,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H25,Current assets,Financial position,451,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H26,Fixed tangible assets,Financial position,446,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H29,Other assets,Financial position,789,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H30,Total equity and liabilities,Financial position,1686,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,592,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H32,Current liabilities,Financial position,375,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H33,Other liabilities,Financial position,719,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars,H34,Total income per employee count,Financial ratios,611600,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Dollars,H35,Surplus per employee count,Financial ratios,39400,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Percentage,H36,Current ratio,Financial ratios,120,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Percentage,H37,Quick ratio,Financial ratios,96,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Percentage,H39,Return on equity,Financial ratios,14,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 groups A020 and A041
2013,Level 3,AA31,Fishing and Aquaculture,Percentage,H41,Liabilities structure,Financial ratios,35,ANZSIC06 groups A020 and A041
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H01,Total income,Financial performance,2962,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H04,Sales of goods and services,Financial performance,2894,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,16,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H08,Total expenditure,Financial performance,2685,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H09,Interest and donations,Financial performance,67,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H10,Indirect taxes,Financial performance,C,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H11,Depreciation,Financial performance,162,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H12,Salaries and wages paid,Financial performance,857,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1564,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H20,Non-operating expenses,Financial performance,C,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H21,Opening stocks,Financial performance,137,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H22,Closing stocks,Financial performance,148,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H23,Surplus before income tax,Financial performance,288,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H24,Total assets,Financial position,3535,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H25,Current assets,Financial position,1012,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H26,Fixed tangible assets,Financial position,1913,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H29,Other assets,Financial position,611,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H30,Total equity and liabilities,Financial position,3535,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1394,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H32,Current liabilities,Financial position,1000,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),H33,Other liabilities,Financial position,1141,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars,H34,Total income per employee count,Financial ratios,132900,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars,H35,Surplus per employee count,Financial ratios,12900,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,H36,Current ratio,Financial ratios,101,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,H37,Quick ratio,Financial ratios,86,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,H39,Return on equity,Financial ratios,21,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups A042, A051, and A052"
2013,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,H41,Liabilities structure,Financial ratios,39,"ANZSIC06 groups A042, A051, and A052"
2013,Level 1,BB,Mining,Dollars (millions),H01,Total income,Financial performance,8065,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H04,Sales of goods and services,Financial performance,6772,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H08,Total expenditure,Financial performance,6162,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H09,Interest and donations,Financial performance,195,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H10,Indirect taxes,Financial performance,36,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H11,Depreciation,Financial performance,922,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H12,Salaries and wages paid,Financial performance,749,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,3461,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H20,Non-operating expenses,Financial performance,799,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H21,Opening stocks,Financial performance,321,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H22,Closing stocks,Financial performance,337,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H23,Surplus before income tax,Financial performance,1919,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H24,Total assets,Financial position,31952,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H25,Current assets,Financial position,20433,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H26,Fixed tangible assets,Financial position,8597,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H27,Additions to fixed assets,Financial position,1279,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H28,Disposals of fixed assets,Financial position,68,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H29,Other assets,Financial position,2923,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H30,Total equity and liabilities,Financial position,31952,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,6885,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H32,Current liabilities,Financial position,20361,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars (millions),H33,Other liabilities,Financial position,4706,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars,H34,Total income per employee count,Financial ratios,1343400,ANZSIC06 division B
2013,Level 1,BB,Mining,Dollars,H35,Surplus per employee count,Financial ratios,319600,ANZSIC06 division B
2013,Level 1,BB,Mining,Percentage,H36,Current ratio,Financial ratios,100,ANZSIC06 division B
2013,Level 1,BB,Mining,Percentage,H37,Quick ratio,Financial ratios,99,ANZSIC06 division B
2013,Level 1,BB,Mining,Percentage,H39,Return on equity,Financial ratios,28,ANZSIC06 division B
2013,Level 1,BB,Mining,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 division B
2013,Level 1,BB,Mining,Percentage,H41,Liabilities structure,Financial ratios,22,ANZSIC06 division B
2013,Level 1,CC,Manufacturing,Dollars (millions),H01,Total income,Financial performance,96770,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,10444,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,84804,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,677,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,44,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,801,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,93988,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,1100,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,3153,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,2394,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,12620,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,60,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,7612,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H18,Other purchases and operating expenses,Financial performance,65072,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,2038,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,12071,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,12367,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,3078,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H24,Total assets,Financial position,70554,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H25,Current assets,Financial position,32192,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,22923,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,3924,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,1355,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H29,Other assets,Financial position,15438,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,70554,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,32352,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,25996,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,12206,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,444500,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,14100,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Percentage,H36,Current ratio,Financial ratios,124,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Percentage,H37,Quick ratio,Financial ratios,76,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,27,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Percentage,H39,Return on equity,Financial ratios,10,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Percentage,H40,Return on total assets,Financial ratios,4,ANZSIC06 division C
2013,Level 1,CC,Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,46,ANZSIC06 division C
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,5157,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,261,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,4820,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,31,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,44,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,5186,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,90,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,1053,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,172,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,501,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,4,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,C,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H18,Other purchases and operating expenses,Financial performance,2752,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,1144,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,1283,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,110,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,7039,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,2479,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,2872,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,451,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,160,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1689,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,7039,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,3468,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1580,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,1992,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,590200,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,12600,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,157,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,76,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,3,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,2,ANZSIC06 groups C121 and C122
2013,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,49,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,5157,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,261,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,4820,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,31,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,44,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,5186,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,90,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,1053,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,172,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,501,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,4,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,C,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H18,Other purchases and operating expenses,Financial performance,2752,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,1144,ANZSIC06 groups C121 and C122
2013,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,1283,ANZSIC06 groups C121 and C122
