Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,1547,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,662,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,625,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,260,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,255100,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,13800,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,156,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,92,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,36,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,18,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,43,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H01,Total income,Financial performance,1680,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,220,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,1433,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,6,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,1,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,20,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,1598,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,18,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,5,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,33,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,304,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,147,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,1073,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,19,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,295,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,285,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,71,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H24,Total assets,Financial position,1201,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H25,Current assets,Financial position,743,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,285,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,56,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,22,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H29,Other assets,Financial position,173,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,1201,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,527,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,481,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,192,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,310600,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,13100,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H36,Current ratio,Financial ratios,154,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H37,Quick ratio,Financial ratios,95,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,33,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H39,Return on equity,Financial ratios,13,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,44,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H01,Total income,Financial performance,527,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,69,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,455,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,3,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,474,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,5,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,2,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,9,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,133,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,39,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,285,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,1,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,120,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,116,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,48,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H24,Total assets,Financial position,346,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H25,Current assets,Financial position,234,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,69,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,15,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,12,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H29,Other assets,Financial position,43,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,346,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,135,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,144,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,67,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,162600,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,14800,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,163,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,82,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,43,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,36,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,14,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,39,ANZSIC06 groups C134 and C135
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,5556,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,201,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,5326,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,9,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,20,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,5328,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,37,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,13,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,158,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,1030,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,135,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,3923,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,31,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,576,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,626,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,279,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,4749,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1937,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1405,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,216,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,94,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1408,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,4749,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2431,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1408,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,910,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,323100,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,16200,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,138,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,93,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,33,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,11,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,51,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,5556,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,201,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,5326,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,9,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,20,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,5328,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,37,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,13,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,158,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,1030,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,135,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,3923,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,31,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,576,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,626,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,279,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,4749,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1937,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1405,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,216,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,94,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1408,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,4749,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2431,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1408,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,910,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,323100,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,16200,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,138,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,93,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,33,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,11,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,51,ANZSIC06 groups C141 and C149
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H01,Total income,Financial performance,3349,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,C,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,3137,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,3148,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,10,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,8,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,148,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,444,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,C,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2454,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,443,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,472,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,229,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H24,Total assets,Financial position,3818,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H25,Current assets,Financial position,1820,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,C,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,171,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,22,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H29,Other assets,Financial position,C,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,3818,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2593,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,911,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,314,ANZSIC06 groups C151 and C152
